89 500
80 46 6416
77 60 6416
77 60 6416
4 38 6418
4 38 6418
4 38 6418
4 38 6418
1 25 6419
85 1 6419
85 46 6420
38 4 6422
0 70 6433
88 15 6433
88 60 6433
88 15 6433
57 52 6435
57 76 6435
83 1 6435
48 54 6436
83 1 6438
46 85 6439
46 80 6439
52 54 6440
54 24 6440
54 67 6440
54 52 6440
48 24 6441
1 16 6441
25 16 6449
88 15 6455
88 14 6455
14 88 6457
2 43 6457
48 54 6457
48 54 6458
64 1 6458
54 48 6458
48 54 6459
52 54 6459
52 60 6459
52 62 6459
77 25 6459
77 25 6459
77 25 6459
77 25 6459
54 52 6459
77 25 6459
54 48 6459
24 54 6460
48 54 6460
48 54 6460
38 4 6460
48 67 6461
48 24 6461
0 64 6462
4 12 6462
25 77 6463
54 49 6464
52 62 6464
4 14 6467
54 48 6478
57 26 6484
57 46 6484
57 24 6484
77 49 6484
62 52 6485
26 57 6486
26 27 6486
26 24 6486
26 46 6486
57 46 6486
57 24 6486
57 27 6486
57 26 6486
9 16 6486
77 49 6487
49 43 6487
35 16 6488
46 26 6490
38 4 6491
38 4 6536
26 46 6538
26 27 6538
25 80 6544
30 66 6554
24 26 6554
24 27 6554
24 57 6554
24 46 6554
49 77 6556
77 49 6556
70 19 6556
70 0 6556
70 19 6556
70 0 6556
80 25 6557
9 16 6558
49 15 6558
7 88 6559
88 15 6559
25 80 6565
0 71 6576
0 1 6576
0 70 6577
0 71 6577
0 70 6577
88 7 6577
46 25 6578
52 62 6579
88 73 6579
77 60 6581
35 16 6582
35 14 6582
77 49 6582
49 77 6583
88 15 6584
7 57 6584
25 46 6589
25 80 6589
25 35 6589
26 46 6589
26 24 6589
26 27 6589
26 35 6589
26 57 6589
54 48 6590
24 26 6601
35 25 6601
35 26 6601
52 50 6602
48 12 6602
24 27 6602
24 57 6602
24 46 6602
24 26 6602
48 54 6602
48 73 6603
62 52 6603
88 15 6603
80 25 6606
48 73 6606
49 60 6607
80 25 6607
49 60 6607
25 80 6607
35 49 6607
57 52 6608
80 25 6608
49 35 6608
52 57 6608
49 15 6608
62 52 6609
62 52 6609
83 1 6618
52 73 6626
14 60 6627
14 54 6627
14 48 6627
35 85 6627
48 14 6627
85 16 6627
85 35 6628
88 15 6628
80 25 6628
88 15 6628
14 48 6629
14 51 6629
46 26 6629
14 35 6631
35 14 6631
58 11 6632
11 58 6633
49 15 6634
58 11 6634
25 80 6635
9 16 6636
54 48 6638
48 54 6649
52 62 6649
48 24 6649
24 48 6650
24 46 6650
49 73 6650
14 73 6650
24 48 6650
48 54 6650
48 24 6650
23 58 6651
23 30 6651
23 88 6651
23 8 6651
23 60 6651
23 7 6651
23 59 6651
23 62 6651
23 5 6651
23 66 6651
23 21 6651
23 44 6651
23 29 6651
23 69 6651
77 73 6652
49 15 6652
73 14 6652
49 60 6652
52 57 6652
14 4 6653
38 4 6653
38 4 6653
14 88 6653
38 4 6653
38 4 6653
38 4 6654
4 14 6654
38 4 6654
38 4 6654
14 4 6654
4 14 6655
80 25 6656
54 48 6685
87 19 6706
48 54 6721
11 4 6721
48 67 6722
35 25 6723
67 54 6724
80 25 6724
4 11 6726
49 60 6729
49 23 6729
49 7 6729
49 62 6729
49 66 6729
49 21 6729
49 44 6729
49 30 6729
49 88 6729
54 48 6734
38 4 6737
38 4 6747
38 4 6747
62 52 6750
48 54 6750
67 54 6751
58 21 6752
21 58 6752
35 14 6752
88 15 6755
14 35 6757
88 15 6770
24 46 6772
35 14 6773
73 16 6773
52 17 6773
1 64 6774
62 1 6775
14 35 6778
48 54 6794
52 62 6794
80 35 6795
35 80 6795
23 62 6796
85 1 6797
1 64 6797
1 64 6797
30 66 6798
49 43 6799
33 49 6801
49 33 6801
33 14 6802
58 23 6805
0 71 6817
0 82 6817
14 35 6819
14 25 6819
49 54 6820
85 1 6822
88 73 6822
32 55 6823
23 1 6825
54 48 6830
14 49 6831
11 49 6842
1 23 6844
23 1 6844
8 1 6848
8 17 6848
1 8 6852
71 30 6870
71 8 6870
71 7 6870
71 66 6870
71 0 6870
71 58 6870
71 8 6871
71 66 6871
71 30 6871
73 88 6872
54 24 6878
24 54 6879
71 0 6890
48 24 6893
51 14 6896
14 51 6897
23 58 6898
1 83 6900
1 85 6900
1 64 6900
71 8 6915
71 66 6915
71 0 6915
71 30 6915
1 25 6918
58 83 6918
83 58 6921
71 8 6938
71 66 6938
71 0 6938
71 8 6938
71 66 6938
71 0 6938
71 30 6938
71 0 6938
71 8 6938
71 66 6938
71 0 6938
71 30 6938
23 66 6939
23 71 6939
80 76 6968
80 76 6969
14 33 6971
14 15 6971
57 46 7034
57 27 7034
57 26 7034
57 24 7034
26 57 7035
77 49 7036
23 88 7036
23 58 7036
23 30 7036
23 8 7036
23 60 7036
23 7 7036
23 59 7036
23 62 7036
23 5 7036
23 66 7036
23 21 7036
23 44 7036
23 29 7036
23 69 7036
77 60 7040
77 14 7040
14 77 7042
82 39 7056
49 78 7060
49 78 7060
26 58 7061
58 26 7062
26 58 7064
49 15 7084
49 60 7084
49 43 7089
26 27 7090
83 25 7106
26 21 7109
26 24 7110
26 27 7110
26 57 7110
26 46 7110
87 83 7111
9 23 7114
49 54 7131
85 16 7131
85 25 7131
85 19 7131
85 6 7131
83 1 7133
49 80 7133
49 56 7133
49 67 7133
49 43 7133
49 50 7133
25 85 7134
23 58 7134
85 25 7134
70 19 7201
77 60 7202
83 49 7202
54 48 7203
49 83 7204
25 80 7204
80 25 7204
11 85 7205
11 49 7205
33 14 7206
83 49 7207
1 16 7208
54 49 7209
85 11 7209
60 16 7210
60 15 7210
14 33 7211
35 25 7226
11 85 7226
35 16 7226
77 60 7226
77 14 7226
19 70 7229
57 30 7229
16 35 7229
56 49 7229
57 30 7229
49 56 7231
44 14 7231
80 64 7232
80 85 7232
80 30 7232
57 52 7232
52 57 7233
14 33 7235
14 33 7235
14 49 7236
82 0 7248
82 39 7248
82 0 7248
82 39 7248
82 39 7248
0 82 7249
0 71 7249
30 57 7249
77 49 7249
49 14 7249
49 77 7250
35 14 7250
57 30 7251
87 56 7251
26 46 7252
26 27 7252
26 35 7252
26 57 7252
56 87 7252
26 57 7252
26 35 7252
26 46 7252
26 27 7252
77 49 7253
49 77 7253
52 62 7254
73 60 7254
87 56 7255
14 35 7255
14 49 7255
49 14 7255
16 73 7256
49 25 7256
49 77 7256
77 60 7256
23 49 7256
54 16 7258
54 67 7258
82 0 7272
82 39 7272
25 16 7274
23 62 7274
80 25 7275
14 49 7275
56 43 7276
85 16 7276
14 73 7277
71 8 7277
71 66 7277
25 12 7278
83 56 7278
25 12 7279
19 70 7279
57 24 7281
57 26 7281
57 46 7281
30 60 7281
0 70 7297
0 71 7297
0 70 7297
48 24 7299
49 60 7299
77 15 7300
11 49 7300
1 16 7300
44 49 7300
19 1 7301
19 70 7301
19 87 7301
19 64 7301
11 39 7302
49 43 7302
80 25 7302
25 80 7303
35 83 7303
44 49 7303
35 14 7303
14 49 7304
62 60 7305
60 62 7305
21 49 7306
82 0 7368
82 39 7368
82 0 7368
82 0 7368
0 39 7369
0 64 7369
0 70 7369
0 19 7369
0 71 7369
0 70 7369
71 8 7369
71 66 7369
71 0 7369
24 54 7370
64 49 7370
77 15 7371
52 62 7372
49 64 7372
25 16 7372
49 14 7372
44 60 7373
14 49 7373
14 35 7373
14 33 7373
14 13 7373
35 0 7373
14 44 7373
49 77 7374
22 29 7374
25 49 7374
77 49 7374
49 77 7374
44 13 7375
24 54 7376
16 60 7376
24 48 7376
16 49 7377
35 14 7378
16 19 7379
60 29 7381
14 35 7382
82 0 7392
0 71 7393
0 71 7393
25 56 7394
25 56 7394
56 43 7396
19 16 7396
44 13 7397
24 54 7398
54 24 7399
2 43 7399
57 26 7400
57 46 7400
57 24 7400
57 27 7400
57 35 7400
24 54 7400
35 25 7401
24 57 7402
57 24 7402
24 57 7402
57 24 7402
24 57 7402
82 0 7416
52 17 7417
56 87 7418
54 24 7418
71 64 7418
24 54 7419
77 60 7419
54 24 7420
24 54 7420
14 13 7421
14 33 7421
14 35 7421
25 80 7422
2 49 7423
25 85 7423
85 35 7424
14 88 7429
82 0 7440
0 39 7441
0 71 7441
0 70 7441
0 64 7441
0 19 7441
0 71 7441
49 43 7443
39 11 7444
85 25 7444
85 19 7444
85 35 7444
26 35 7447
26 57 7447
26 46 7447
26 24 7447
26 27 7447
0 39 7447
52 25 7447
24 35 7447
62 52 7447
25 52 7447
19 64 7448
57 52 7448
0 64 7448
71 8 7449
71 66 7449
82 0 7464
70 0 7464
70 0 7464
70 0 7464
44 60 7466
77 60 7467
49 43 7467
77 15 7468
57 24 7468
24 57 7469
24 46 7469
24 26 7469
24 27 7469
24 35 7469
57 43 7469
57 80 7469
49 43 7471
80 23 7471
80 59 7471
80 64 7471
80 17 7471
80 87 7471
49 43 7473
46 24 7493
64 85 7495
54 48 7536
82 0 7536
48 67 7537
67 54 7538
73 54 7538
24 46 7538
24 26 7538
24 27 7538
24 57 7538
49 77 7540
80 87 7540
67 52 7540
52 76 7540
4 38 7540
12 48 7541
1 16 7541
67 32 7542
67 54 7542
67 52 7542
49 67 7542
67 49 7542
24 54 7542
85 16 7542
67 54 7542
77 60 7543
77 60 7543
48 24 7543
48 54 7543
77 49 7544
57 26 7544
57 27 7544
57 46 7544
57 24 7544
73 60 7544
73 60 7544
54 48 7545
54 48 7545
85 46 7546
26 24 7546
26 27 7546
26 57 7546
26 46 7546
57 26 7546
57 46 7546
57 24 7546
57 27 7546
82 0 7560
82 39 7560
26 57 7561
83 35 7562
0 71 7562
70 19 7562
70 19 7562
70 19 7562
70 19 7562
14 25 7563
14 35 7563
24 83 7567
1 16 7568
83 1 7568
57 46 7568
57 24 7568
57 26 7568
26 57 7568
57 24 7568
24 57 7569
24 57 7569
60 16 7569
71 8 7570
71 66 7570
71 30 7570
71 8 7570
71 66 7570
71 0 7570
71 66 7570
71 30 7570
71 8 7570
71 30 7570
71 0 7570
71 66 7570
71 8 7570
11 39 7571
11 12 7572
48 54 7585
60 16 7585
60 15 7585
48 54 7586
25 35 7589
25 19 7589
25 89 7589
25 16 7589
25 64 7589
25 85 7589
25 1 7589
25 73 7590
85 64 7592
60 15 7596
14 33 7596
70 0 7609
70 19 7609
35 57 7609
35 24 7609
35 26 7609
57 24 7613
57 52 7614
54 48 7614
54 24 7614
54 52 7614
2 43 7615
32 67 7615
12 54 7615
83 87 7616
49 43 7616
70 0 7633
70 19 7633
39 80 7633
39 76 7633
62 52 7634
49 56 7634
56 49 7634
24 46 7634
24 35 7634
24 57 7634
32 67 7636
24 26 7636
14 35 7636
48 24 7637
48 54 7638
43 80 7638
77 43 7638
35 14 7639
48 54 7639
24 54 7640
57 46 7640
57 24 7640
57 26 7640
80 43 7641
14 35 7641
23 62 7641
83 56 7641
71 7 7662
71 8 7662
71 0 7662
71 30 7662
71 66 7662
71 0 7663
71 30 7663
71 66 7663
71 0 7663
71 30 7663
71 8 7663
71 30 7663
71 8 7663
71 66 7663
71 0 7663
71 0 7663
71 66 7663
71 8 7663
38 4 7668
35 24 7696
24 46 7706
24 26 7706
24 27 7706
24 57 7706
33 14 7706
24 26 7706
54 12 7708
12 54 7708
70 19 7708
70 0 7708
14 60 7708
4 38 7708
26 24 7708
54 60 7709
4 14 7709
64 87 7711
14 33 7711
14 13 7711
24 7 7711
26 46 7711
26 57 7711
26 35 7711
26 27 7711
26 24 7711
26 7 7712
16 54 7712
56 87 7712
87 56 7712
4 38 7713
49 77 7713
49 43 7713
4 38 7713
77 49 7713
49 77 7714
71 8 7714
71 66 7714
71 0 7714
60 12 7714
23 9 7716
23 58 7716
88 39 7729
12 60 7729
88 15 7729
88 60 7729
88 13 7731
38 4 7732
49 77 7732
73 54 7733
77 49 7734
4 38 7735
77 49 7735
57 46 7735
57 24 7735
57 26 7735
88 25 7735
88 35 7736
87 56 7736
4 38 7737
62 52 7754
35 88 7754
13 88 7755
62 52 7755
62 60 7755
88 52 7755
14 88 7755
88 14 7755
4 48 7756
14 88 7757
67 37 7757
67 53 7757
80 25 7757
80 25 7757
60 62 7757
38 4 7757
2 43 7758
88 14 7759
80 0 7760
60 22 7760
49 60 7762
14 88 7763
88 14 7776
62 52 7777
62 52 7778
14 88 7778
14 49 7781
2 24 7781
2 43 7781
14 16 7781
57 24 7781
35 14 7781
88 52 7781
12 60 7782
24 57 7784
12 60 7784
16 14 7784
24 57 7784
14 35 7785
14 16 7786
35 14 7786
60 49 7787
70 19 7801
70 0 7801
43 67 7801
2 43 7802
88 14 7803
48 54 7803
14 88 7803
48 24 7804
54 60 7805
24 54 7805
83 39 7806
70 19 7806
70 0 7806
14 88 7806
19 64 7806
71 0 7807
71 66 7807
71 30 7807
71 8 7807
71 0 7807
71 66 7807
71 8 7807
71 0 7807
71 8 7807
71 66 7807
71 66 7807
71 8 7807
71 0 7807
1 16 7807
71 8 7807
71 66 7807
71 0 7807
71 0 7807
71 8 7807
71 66 7807
71 0 7807
71 8 7807
71 66 7807
77 60 7807
77 54 7807
49 77 7807
60 54 7807
77 49 7808
11 39 7808
60 43 7808
60 15 7808
82 0 7872
82 39 7872
82 0 7872
82 0 7872
82 0 7872
0 71 7873
0 70 7873
0 71 7873
0 82 7873
0 71 7873
0 71 7873
0 71 7873
0 82 7873
38 4 7875
38 4 7875
24 63 7875
57 52 7876
57 52 7878
17 52 7878
24 54 7879
80 4 7879
4 80 7879
22 88 7879
4 80 7879
80 67 7879
0 71 7880
0 82 7880
0 70 7880
24 48 7880
4 14 7880
24 54 7882
63 17 7885
70 19 7897
70 0 7897
54 49 7897
54 60 7897
17 52 7899
57 52 7900
57 76 7900
57 76 7901
62 52 7901
57 52 7901
54 24 7903
62 52 7903
38 4 7904
73 60 7905
24 54 7907
14 4 7909
54 60 7922
43 37 7922
19 70 7922
17 52 7922
39 18 7922
39 23 7922
39 1 7922
39 83 7922
39 63 7922
18 39 7923
17 52 7923
43 2 7924
24 54 7926
48 54 7926
54 48 7927
57 52 7927
85 9 7928
83 1 7928
54 77 7945
77 54 7945
0 82 7946
0 71 7946
49 15 7946
62 52 7946
54 52 7947
11 25 7947
44 60 7947
85 73 7948
64 1 7948
33 73 7948
62 52 7948
25 11 7948
52 62 7948
52 62 7949
52 62 7949
83 25 7949
25 83 7949
32 25 7949
62 52 7949
77 49 7949
62 52 7949
62 52 7949
85 64 7949
49 77 7950
25 52 7951
52 62 7951
52 25 7951
48 78 7952
25 80 7952
62 23 7952
17 52 7952
52 17 7952
80 25 7952
4 14 7952
4 85 7952
4 38 7952
43 54 7953
43 67 7953
48 49 7955
48 15 7955
11 25 7959
88 25 7966
88 73 7969
73 88 7969
88 73 7969
52 57 7969
67 43 7969
77 60 7969
25 88 7970
25 80 7970
88 25 7970
80 25 7971
52 17 7971
52 57 7971
25 80 7971
54 43 7971
52 17 7971
54 16 7972
17 52 7972
57 52 7972
43 54 7972
54 43 7972
52 57 7972
64 1 7972
52 57 7972
38 85 7972
25 16 7972
25 64 7972
25 9 7972
25 85 7972
25 1 7972
25 19 7972
25 35 7972
25 89 7972
43 44 7973
17 52 7973
60 44 7973
60 16 7973
14 15 7973
14 15 7973
44 43 7974
24 26 7974
24 27 7974
24 35 7974
24 57 7974
35 56 7974
82 0 7974
82 0 7975
82 0 7975
0 64 7975
0 82 7975
0 71 7975
0 71 7975
52 17 7975
0 82 7975
0 64 7975
0 82 7975
0 71 7975
0 82 7975
0 71 7975
0 71 7975
60 44 7976
60 30 7976
17 52 7976
60 73 7976
44 60 7976
30 60 7976
18 46 7976
18 53 7976
18 85 7976
18 38 7976
18 26 7976
18 27 7976
18 37 7976
18 4 7976
57 24 7976
24 57 7977
60 30 7999
0 82 8041
0 71 8041
88 73 8041
30 60 8041
88 73 8041
85 7 8042
85 25 8042
85 64 8042
85 31 8042
85 1 8042
85 19 8042
85 35 8042
85 39 8042
85 23 8042
85 16 8042
85 46 8042
85 9 8042
85 21 8042
85 83 8042
85 44 8042
85 0 8042
85 27 8042
85 58 8042
85 30 8042
73 60 8042
73 88 8042
57 26 8043
57 24 8043
49 73 8043
1 9 8044
49 77 8044
70 19 8044
70 0 8044
70 19 8044
70 0 8044
83 39 8044
0 82 8044
24 48 8045
1 85 8045
1 35 8045
1 89 8045
1 25 8045
1 64 8045
26 24 8045
57 76 8045
49 43 8045
12 60 8046
25 16 8047
88 14 8047
14 88 8047
16 85 8047
48 24 8048
85 16 8048
52 73 8048
25 80 8048
73 52 8049
24 48 8049
80 32 8050
54 67 8064
54 24 8064
54 48 8064
73 11 8065
88 14 8066
35 25 8066
67 54 8066
77 49 8066
2 51 8067
14 88 8067
52 57 8067
57 52 8067
60 30 8067
54 73 8068
73 54 8068
24 48 8068
52 57 8069
35 9 8069
35 1 8069
35 25 8069
35 16 8069
35 64 8069
35 85 8069
24 48 8069
57 52 8069
9 16 8071
80 39 8071
77 81 8071
88 14 8072
48 24 8072
30 60 8072
30 44 8072
0 82 8089
0 71 8089
0 82 8089
48 24 8089
63 54 8089
62 52 8090
70 80 8090
62 52 8090
54 63 8091
25 80 8091
80 25 8091
24 48 8092
24 48 8092
57 52 8092
52 57 8092
52 62 8092
52 54 8093
48 25 8094
48 24 8094
80 76 8095
82 0 8096
25 48 8096
0 82 8096
52 62 8096
48 25 8096
52 62 8096
16 54 8096
16 9 8097
16 25 8098
60 15 8108
76 52 8113
2 24 8114
2 43 8114
77 60 8114
52 76 8114
25 80 8114
24 57 8114
24 46 8114
24 26 8114
24 27 8114
24 35 8114
76 52 8114
43 2 8114
85 1 8115
85 0 8115
43 56 8115
12 48 8115
37 22 8115
37 22 8115
22 56 8116
48 12 8116
56 22 8116
83 1 8116
71 8 8117
71 66 8117
71 30 8117
71 8 8117
71 66 8117
71 8 8117
71 66 8117
85 16 8117
71 0 8117
71 66 8117
71 8 8117
71 8 8117
71 66 8117
71 0 8117
14 44 8117
14 33 8117
14 13 8117
35 46 8118
35 26 8118
35 27 8118
14 88 8118
80 67 8118
83 1 8122
16 15 8122
60 21 8132
60 77 8132
60 16 8132
8 17 8137
0 82 8137
82 0 8137
35 7 8138
26 35 8138
26 57 8138
26 46 8138
26 24 8138
26 27 8138
26 57 8138
26 46 8138
26 24 8138
26 27 8138
26 35 8138
26 35 8138
26 57 8138
26 46 8138
26 24 8138
26 27 8138
26 27 8138
26 46 8138
26 24 8138
26 35 8138
26 57 8138
26 46 8138
26 24 8138
26 27 8138
26 35 8138
26 57 8138
43 77 8139
2 14 8140
2 14 8140
25 35 8141
71 8 8141
71 66 8141
71 0 8141
71 30 8141
71 8 8141
71 66 8141
71 0 8141
71 66 8141
71 0 8141
71 30 8141
71 8 8141
71 0 8141
71 8 8141
71 66 8141
71 30 8141
71 66 8141
71 8 8141
71 0 8141
71 30 8141
71 8 8141
71 66 8141
71 0 8141
0 71 8141
0 71 8141
52 17 8142
0 1 8142
0 82 8142
0 82 8142
0 1 8142
21 60 8142
77 73 8143
52 17 8143
17 52 8143
73 77 8143
48 54 8143
73 88 8143
52 17 8144
16 60 8146
16 73 8146
19 35 8173
71 8 8188
71 66 8188
71 0 8188
71 30 8188
0 82 8209
0 71 8209
0 82 8209
0 71 8209
52 57 8210
52 48 8210
52 17 8210
48 54 8210
48 52 8210
48 57 8210
48 17 8210
35 19 8210
52 17 8210
52 54 8211
52 17 8211
77 16 8211
70 19 8212
70 0 8212
54 52 8213
54 48 8214
54 24 8214
43 56 8214
43 2 8214
52 54 8214
43 37 8214
83 39 8215
39 83 8216
48 54 8217
54 52 8217
49 43 8217
16 9 8218
17 52 8218
52 57 8218
57 52 8219
52 17 8219
52 57 8219
57 52 8220
57 52 8220
48 25 8232
52 57 8232
0 71 8233
0 71 8233
82 0 8233
17 52 8235
70 19 8235
70 0 8235
52 17 8235
25 48 8235
9 16 8235
77 60 8236
48 25 8236
57 52 8236
52 57 8237
52 17 8237
52 76 8238
88 14 8238
57 52 8238
57 52 8239
88 73 8239
52 57 8239
0 82 8240
0 71 8240
17 83 8240
52 57 8240
57 52 8241
49 48 8242
57 52 8243
52 57 8243
52 57 8245
48 54 8256
66 8 8256
66 7 8256
66 59 8256
0 71 8257
0 70 8257
54 48 8257
88 54 8258
48 54 8258
54 88 8258
14 88 8258
54 63 8258
80 76 8259
38 4 8259
38 4 8259
54 63 8260
0 82 8261
0 82 8261
0 82 8261
38 4 8263
71 83 8263
82 0 8263
77 49 8263
77 73 8263
49 77 8264
77 49 8264
77 60 8264
77 73 8264
54 22 8265
54 52 8265
22 54 8265
83 17 8265
83 71 8265
52 54 8266
48 78 8266
48 73 8267
11 60 8271
52 62 8281
54 52 8281
62 52 8282
52 62 8282
62 52 8282
70 19 8282
70 0 8282
52 62 8282
73 48 8283
25 80 8283
26 25 8283
52 54 8283
52 62 8283
52 62 8283
52 62 8284
25 26 8284
83 17 8284
83 71 8284
73 52 8285
62 52 8285
71 66 8285
71 0 8285
71 30 8285
71 8 8285
52 73 8285
54 52 8285
52 62 8285
52 54 8285
52 62 8285
52 57 8285
54 52 8286
52 62 8286
52 54 8286
62 60 8287
54 52 8288
52 32 8288
80 25 8289
80 70 8289
25 35 8290
25 80 8290
57 52 8291
9 23 8291
54 60 8328
70 19 8328
70 0 8328
77 73 8329
24 26 8334
26 24 8334
24 26 8334
26 24 8334
44 30 8334
43 80 8334
64 85 8335
24 26 8335
82 0 8335
35 85 8338
85 64 8363
88 25 8377
88 25 8377
88 14 8381
1 83 8381
14 88 8385
54 48 8400
37 18 8401
82 0 8401
18 46 8402
18 53 8402
18 85 8402
18 38 8402
18 26 8402
18 27 8402
18 37 8402
18 4 8402
2 43 8402
25 88 8403
60 12 8403
12 60 8405
64 16 8407
23 58 8408
54 63 8408
54 24 8408
54 76 8408
83 25 8409
83 56 8410
25 83 8410
26 46 8410
26 24 8410
26 27 8410
26 35 8410
26 57 8410
60 16 8410
48 54 8413
48 63 8413
48 24 8413
48 24 8418
54 48 8424
88 14 8425
88 25 8425
80 76 8427
32 52 8427
26 46 8428
26 57 8428
26 35 8428
26 27 8428
26 24 8428
25 80 8429
80 25 8429
43 60 8430
25 80 8431
26 35 8431
26 57 8431
26 27 8431
26 46 8431
26 24 8431
16 9 8432
33 13 8432
49 54 8432
49 54 8432
49 54 8432
80 25 8432
25 16 8432
43 80 8433
35 25 8434
48 24 8435
24 48 8435
48 24 8435
48 24 8435
24 48 8435
24 48 8435
85 64 8435
64 85 8448
82 0 8448
0 39 8449
0 82 8449
0 71 8449
88 73 8449
73 88 8449
14 25 8450
14 35 8450
52 62 8450
52 62 8450
35 80 8451
52 62 8451
62 52 8451
62 52 8452
52 62 8452
52 62 8452
1 85 8452
14 88 8453
26 46 8453
88 25 8454
88 30 8454
35 26 8454
26 35 8455
14 88 8456
85 1 8456
0 71 8456
35 26 8456
1 85 8457
80 35 8458
4 38 8458
57 52 8458
46 85 8458
52 57 8459
52 32 8459
35 39 8461
32 52 8461
30 88 8464
85 46 8465
82 0 8472
82 0 8472
39 35 8473
83 1 8474
52 48 8476
14 49 8476
35 80 8476
70 19 8477
70 0 8477
80 35 8478
71 0 8478
71 30 8478
71 8 8478
71 66 8478
71 0 8478
71 30 8478
71 8 8478
71 66 8478
71 0 8478
44 85 8479
26 46 8479
26 24 8479
26 27 8479
26 35 8479
26 57 8479
2 24 8479
2 43 8479
58 4 8479
24 48 8479
49 43 8480
66 7 8481
83 39 8481
43 80 8481
48 24 8482
85 64 8488
48 52 8488
48 54 8488
48 54 8489
85 35 8489
85 44 8490
82 0 8496
52 54 8496
80 25 8497
88 86 8497
88 15 8497
52 37 8498
35 85 8498
52 17 8499
88 25 8499
25 80 8499
33 14 8500
32 4 8500
0 1 8500
39 83 8501
32 4 8501
83 39 8501
4 32 8501
4 38 8501
4 32 8502
17 52 8503
26 46 8503
26 24 8503
26 27 8503
26 35 8503
26 57 8503
52 17 8504
80 43 8505
80 25 8505
25 80 8508
80 25 8508
4 38 8510
48 24 8511
76 80 8568
64 85 8568
88 25 8569
88 14 8569
52 57 8569
43 80 8570
77 16 8571
77 60 8571
25 88 8571
63 54 8571
63 54 8571
49 54 8572
37 52 8572
14 13 8573
14 33 8573
14 35 8573
14 88 8573
52 37 8573
54 52 8573
71 30 8573
71 8 8573
71 0 8573
52 54 8573
77 73 8574
49 56 8574
49 43 8574
77 16 8574
57 52 8574
57 73 8574
54 60 8574
25 60 8575
54 63 8575
54 73 8575
73 16 8575
85 64 8575
16 9 8576
9 16 8577
64 85 8577
52 57 8578
85 64 8580
63 54 8593
77 16 8594
9 23 8594
64 85 8594
63 54 8596
71 0 8597
71 8 8597
52 78 8598
57 78 8598
48 24 8599
24 48 8599
78 52 8599
85 64 8599
89 1 8599
89 25 8599
89 64 8599
89 85 8599
89 35 8599
25 88 8600
48 26 8600
26 48 8600
64 85 8601
1 89 8605
82 0 8616
82 0 8616
54 48 8617
0 71 8617
48 54 8617
48 60 8617
48 54 8617
48 4 8618
38 4 8619
54 63 8619
60 15 8619
26 46 8619
26 24 8619
26 27 8619
26 35 8619
26 57 8619
26 46 8620
26 24 8620
26 27 8620
26 35 8620
26 57 8620
87 85 8621
35 25 8621
48 54 8623
48 24 8623
48 63 8623
88 25 8623
71 8 8623
71 66 8623
71 0 8623
71 66 8624
71 8 8624
71 0 8624
71 66 8624
71 0 8624
71 30 8624
71 8 8624
25 88 8624
60 56 8624
14 35 8624
48 4 8624
85 87 8624
4 48 8626
52 78 8626
52 78 8626
14 88 8629
62 52 8642
62 60 8642
35 56 8643
70 0 8644
70 19 8644
0 71 8644
62 52 8644
52 62 8644
49 56 8644
49 43 8644
77 73 8645
38 4 8645
56 25 8645
52 62 8646
52 62 8646
70 0 8646
70 19 8646
49 56 8646
49 67 8646
49 43 8646
49 55 8646
49 50 8646
49 80 8646
70 19 8646
70 0 8646
62 52 8646
52 62 8647
62 60 8647
25 80 8647
60 16 8647
60 15 8647
60 15 8648
60 16 8648
78 52 8648
48 24 8648
60 22 8648
52 78 8649
24 48 8649
38 4 8650
58 25 8651
25 58 8655
14 88 8656
85 64 8657
64 85 8664
0 71 8665
0 71 8665
88 14 8665
52 76 8666
52 57 8666
76 52 8666
49 54 8666
14 88 8667
9 63 8667
82 0 8667
82 0 8667
49 54 8667
82 0 8667
17 52 8667
43 82 8667
70 82 8667
2 82 8668
49 54 8668
60 15 8668
0 71 8668
0 71 8669
76 82 8669
35 14 8669
44 60 8669
73 82 8669
39 23 8669
4 58 8669
71 66 8670
71 8 8670
71 8 8670
71 0 8670
71 8 8670
71 66 8670
71 0 8670
71 58 8670
38 4 8671
88 15 8671
88 73 8671
44 60 8671
44 59 8671
44 62 8671
44 88 8671
44 21 8671
44 58 8671
44 66 8671
44 8 8671
44 30 8671
44 23 8671
44 7 8671
86 88 8672
48 54 8672
60 15 8674
60 16 8674
50 49 8675
52 17 8718
85 64 8729
77 60 8739
18 53 8739
18 46 8739
18 85 8739
18 38 8739
18 26 8739
18 27 8739
18 37 8739
18 4 8739
38 82 8739
77 60 8741
60 15 8742
60 44 8743
48 24 8743
70 80 8743
24 48 8743
48 24 8743
80 49 8743
24 48 8743
60 77 8744
77 60 8744
49 43 8745
73 60 8761
52 73 8762
35 49 8762
49 35 8762
14 13 8763
14 44 8763
14 33 8763
1 83 8763
4 58 8763
44 58 8763
4 38 8763
4 38 8763
58 4 8764
52 17 8764
2 24 8764
52 76 8764
35 49 8764
73 52 8765
76 52 8765
70 0 8765
70 19 8765
70 0 8765
70 19 8765
70 56 8765
70 43 8765
70 80 8765
52 76 8766
70 80 8766
35 39 8767
76 52 8768
39 35 8768
52 37 8769
70 19 8784
70 0 8784
64 85 8784
52 60 8784
52 37 8784
48 49 8785
77 60 8786
77 60 8786
77 60 8786
26 46 8786
26 24 8786
