309 500
128 135 9417
278 294 9417
275 292 9417
275 299 9417
274 273 9417
273 274 9417
273 274 9417
273 274 9417
273 274 9417
273 274 9417
273 274 9417
273 274 9417
273 274 9417
261 265 9417
265 261 9417
8 7 9418
8 7 9418
8 9 9418
16 8 9418
63 65 9418
47 85 9418
79 59 9418
108 107 9418
115 119 9418
233 237 9418
279 284 9418
261 265 9418
274 273 9418
274 273 9418
273 274 9418
273 274 9418
274 273 9418
274 273 9418
273 274 9418
273 274 9418
274 273 9418
273 274 9418
274 273 9418
273 274 9418
274 273 9418
273 274 9418
274 273 9418
265 277 9418
274 273 9418
274 273 9418
274 273 9418
273 274 9418
273 274 9418
274 273 9418
274 273 9418
274 273 9418
274 273 9418
274 273 9418
273 274 9418
274 273 9418
273 274 9418
9 8 9419
8 9 9419
5 10 9419
60 52 9419
79 59 9419
104 52 9419
104 71 9419
104 56 9419
104 74 9419
104 59 9419
104 79 9419
49 63 9419
108 106 9419
190 222 9419
222 190 9419
190 222 9419
277 265 9419
273 274 9419
9 8 9420
21 11 9420
21 11 9420
106 109 9420
106 108 9420
109 106 9420
222 190 9420
190 222 9420
174 138 9420
128 129 9420
104 52 9421
104 71 9421
104 56 9421
104 74 9421
104 59 9421
104 79 9421
108 106 9421
146 140 9421
153 149 9421
153 145 9421
153 132 9421
140 146 9421
299 275 9421
273 274 9421
273 274 9421
6 31 9422
6 32 9422
6 10 9422
6 11 9422
6 1 9422
6 12 9422
6 13 9422
6 14 9422
6 3 9422
6 15 9422
6 16 9422
6 9 9422
6 2 9422
6 41 9422
6 17 9422
6 35 9422
6 18 9422
6 19 9422
6 20 9422
6 45 9422
6 21 9422
6 22 9422
6 23 9422
6 8 9422
6 24 9422
6 7 9422
6 25 9422
6 5 9422
6 26 9422
6 27 9422
6 15 9422
6 9 9422
6 24 9422
6 7 9422
6 5 9422
12 45 9422
94 86 9422
94 87 9422
63 49 9422
108 106 9422
134 136 9422
137 177 9422
41 8 9423
12 45 9423
8 41 9423
8 16 9423
45 12 9423
56 59 9423
167 128 9423
165 141 9423
269 270 9423
5 2 9424
144 151 9424
142 128 9424
274 273 9424
274 273 9424
274 273 9424
8 41 9425
273 274 9425
273 274 9427
51 52 9428
51 66 9428
51 67 9428
51 49 9428
273 274 9428
265 277 9429
22 10 9437
22 10 9437
22 9 9437
22 9 9437
49 68 9437
49 70 9437
49 52 9437
49 71 9437
49 54 9437
49 56 9437
49 66 9437
49 53 9437
49 72 9437
49 73 9437
49 74 9437
49 58 9437
49 75 9437
49 59 9437
49 76 9437
49 60 9437
49 47 9437
49 50 9437
49 61 9437
49 77 9437
49 67 9437
49 62 9437
49 63 9437
49 102 9437
49 51 9437
49 79 9437
49 80 9437
49 65 9437
49 81 9437
49 63 9438
273 274 9438
10 22 9439
22 5 9439
22 5 9439
58 52 9439
107 108 9439
109 106 9439
109 107 9439
109 108 9439
115 116 9439
115 123 9439
115 117 9439
115 116 9439
115 123 9439
152 180 9439
49 68 9440
49 70 9440
49 52 9440
49 71 9440
49 54 9440
49 56 9440
49 66 9440
49 53 9440
49 72 9440
49 73 9440
49 74 9440
49 58 9440
49 75 9440
49 59 9440
49 76 9440
49 60 9440
49 47 9440
49 50 9440
49 61 9440
49 77 9440
49 67 9440
49 62 9440
49 63 9440
49 102 9440
49 51 9440
49 79 9440
49 80 9440
49 65 9440
49 81 9440
56 52 9440
59 79 9440
128 219 9440
161 141 9440
145 153 9440
146 140 9440
127 143 9440
127 168 9440
127 148 9440
127 183 9440
127 153 9440
127 132 9440
127 159 9440
127 156 9440
238 229 9440
272 293 9440
293 272 9440
272 293 9440
6 12 9441
22 10 9441
12 6 9441
21 11 9441
73 80 9441
80 73 9441
52 58 9441
52 48 9441
52 58 9441
52 59 9441
52 60 9441
52 50 9441
52 63 9441
52 65 9441
165 162 9441
180 152 9441
129 135 9441
229 238 9441
233 237 9441
237 230 9441
237 228 9441
237 238 9441
237 239 9441
237 233 9441
237 240 9441
237 234 9441
237 231 9441
237 235 9441
237 232 9441
237 227 9441
237 229 9441
6 12 9442
12 6 9442
75 49 9442
58 52 9442
73 68 9442
73 76 9442
73 63 9442
73 80 9442
82 98 9442
52 48 9442
52 58 9442
52 59 9442
52 50 9442
52 63 9442
52 99 9442
52 65 9442
49 50 9442
75 49 9442
49 75 9442
49 75 9442
63 73 9442
146 140 9442
138 166 9442
162 134 9442
129 128 9442
146 163 9442
146 130 9442
146 162 9442
146 164 9442
146 126 9442
146 141 9442
146 136 9442
146 161 9442
146 165 9442
229 239 9442
58 52 9443
49 75 9443
50 49 9443
160 187 9443
134 162 9443
128 129 9443
129 128 9443
129 175 9443
129 144 9443
129 128 9443
238 229 9443
278 270 9443
278 270 9443
6 31 9444
6 32 9444
6 10 9444
6 11 9444
6 1 9444
6 12 9444
6 13 9444
6 14 9444
6 3 9444
6 15 9444
6 16 9444
6 9 9444
6 2 9444
6 41 9444
6 17 9444
6 35 9444
6 18 9444
6 19 9444
6 20 9444
6 45 9444
6 21 9444
6 22 9444
6 23 9444
6 8 9444
6 24 9444
6 7 9444
6 25 9444
6 4 9444
6 5 9444
6 26 9444
6 27 9444
71 66 9444
71 74 9444
71 47 9444
71 50 9444
71 67 9444
71 63 9444
71 51 9444
71 49 9444
71 79 9444
49 68 9444
49 70 9444
49 52 9444
49 71 9444
49 54 9444
49 56 9444
49 66 9444
49 53 9444
49 72 9444
49 73 9444
49 74 9444
49 58 9444
49 75 9444
49 59 9444
49 76 9444
49 60 9444
49 47 9444
49 50 9444
49 61 9444
49 77 9444
49 67 9444
49 62 9444
49 63 9444
49 102 9444
49 51 9444
49 79 9444
49 80 9444
49 65 9444
49 81 9444
49 56 9444
49 56 9444
153 149 9444
153 132 9444
153 149 9444
153 145 9444
153 132 9444
153 149 9444
153 132 9444
129 128 9444
184 164 9444
153 149 9444
229 238 9444
299 278 9444
276 277 9444
276 290 9444
276 267 9444
277 265 9444
6 21 9445
104 52 9445
104 71 9445
104 56 9445
104 74 9445
104 59 9445
104 79 9445
73 63 9445
73 102 9445
117 123 9445
115 123 9445
175 129 9445
166 138 9445
166 174 9445
163 161 9445
177 157 9445
273 274 9445
277 270 9445
273 274 9445
20 22 9446
5 22 9446
52 74 9446
128 185 9446
128 186 9446
161 163 9446
171 129 9446
156 166 9446
233 228 9446
75 49 9447
52 71 9447
52 74 9447
52 71 9447
52 74 9447
52 74 9447
52 71 9447
52 74 9447
52 71 9447
52 74 9447
52 79 9447
52 79 9447
129 171 9447
162 143 9447
129 128 9447
129 175 9447
197 148 9447
233 228 9447
265 277 9447
265 276 9447
265 277 9447
265 276 9447
269 291 9447
269 263 9447
269 261 9447
38 12 9448
12 38 9448
132 166 9448
137 134 9448
272 276 9448
272 264 9448
272 276 9448
272 264 9448
127 183 9449
233 228 9449
266 293 9449
129 128 9452
273 274 9453
4 17 9454
22 20 9460
22 20 9460
8 1 9463
175 129 9463
5 8 9464
5 1 9464
8 41 9464
50 72 9464
277 265 9464
276 265 9464
276 277 9464
265 277 9464
265 276 9464
276 265 9464
276 277 9464
265 277 9464
8 41 9465
8 16 9465
6 17 9465
5 2 9465
265 277 9465
265 276 9465
274 273 9465
277 265 9466
8 45 9467
45 8 9467
8 45 9467
45 8 9467
265 277 9467
277 265 9467
3 5 9468
5 3 9468
8 45 9468
3 5 9468
5 3 9468
72 73 9468
129 175 9468
129 176 9468
129 128 9468
266 293 9468
261 270 9468
266 293 9468
290 269 9468
273 274 9468
286 270 9468
293 266 9468
292 274 9469
266 293 9469
6 17 9470
45 8 9470
265 261 9470
273 274 9470
261 266 9470
271 266 9470
1 5 9471
265 277 9471
277 265 9471
129 128 9472
265 277 9472
299 278 9472
8 45 9473
8 16 9473
278 299 9473
129 128 9474
129 128 9474
274 293 9476
274 273 9476
299 278 9478
293 274 9481
22 9 9482
22 10 9482
22 10 9483
94 86 9487
261 266 9487
261 266 9487
276 265 9487
284 279 9488
284 286 9488
284 270 9488
284 269 9488
288 296 9488
6 17 9489
45 8 9489
8 45 9489
94 86 9489
265 276 9489
277 265 9489
276 265 9489
8 5 9490
8 5 9490
265 277 9490
266 275 9490
266 276 9490
265 276 9490
268 276 9490
265 276 9490
284 279 9490
284 286 9490
284 270 9490
284 269 9490
45 8 9492
8 45 9493
45 8 9493
22 10 9493
268 276 9493
266 293 9493
266 276 9493
272 269 9493
272 270 9493
2 45 9494
2 5 9494
45 2 9494
2 5 9494
45 12 9494
261 265 9494
2 5 9496
12 45 9497
265 277 9502
265 276 9502
22 5 9512
77 49 9516
77 73 9516
277 276 9521
276 277 9534
276 265 9534
276 277 9534
5 22 9537
5 3 9537
22 5 9538
22 5 9539
5 22 9544
265 276 9545
265 277 9545
265 277 9547
265 276 9547
146 163 9559
146 130 9559
146 162 9559
146 164 9559
146 126 9559
146 141 9559
146 136 9559
146 161 9559
146 165 9559
266 293 9559
276 265 9559
276 277 9559
50 49 9560
266 293 9560
3 5 9561
41 8 9561
8 41 9561
8 16 9561
41 8 9561
5 3 9562
11 21 9562
289 263 9562
263 289 9562
268 276 9562
50 52 9563
50 58 9563
263 293 9563
277 276 9563
129 128 9564
288 269 9564
293 263 9564
293 263 9564
6 2 9565
274 273 9565
266 293 9565
278 270 9565
271 272 9565
15 6 9566
45 12 9566
50 52 9566
50 58 9566
228 237 9566
272 264 9566
228 237 9567
276 264 9567
263 293 9567
12 45 9568
45 12 9568
35 8 9568
272 264 9569
129 128 9570
272 293 9571
293 263 9577
293 272 9577
272 293 9580
293 272 9581
77 49 9582
77 49 9582
293 266 9582
293 266 9582
276 290 9583
276 267 9583
263 293 9583
293 263 9583
273 274 9583
273 274 9583
8 35 9584
75 49 9584
129 128 9584
263 293 9584
293 263 9584
6 7 9585
263 293 9585
35 8 9586
286 269 9586
265 268 9586
265 268 9586
129 128 9587
22 9 9589
9 22 9589
3 5 9589
50 54 9589
129 128 9589
306 269 9589
22 9 9590
9 22 9590
22 9 9590
50 52 9590
50 70 9590
306 269 9590
306 269 9590
273 274 9590
276 264 9590
276 264 9590
5 24 9591
5 3 9591
129 219 9595
272 276 9595
272 264 9595
3 10 9597
3 15 9597
3 9 9597
3 5 9597
138 174 9607
272 293 9607
293 272 9607
266 293 9607
293 266 9607
272 293 9608
292 264 9608
294 278 9608
6 31 9609
6 32 9609
6 10 9609
6 11 9609
6 1 9609
6 12 9609
6 13 9609
6 15 9609
6 16 9609
6 9 9609
6 35 9609
6 18 9609
6 19 9609
6 21 9609
6 22 9609
6 23 9609
6 8 9609
6 24 9609
6 7 9609
6 5 9609
6 27 9609
8 6 9609
264 292 9609
271 266 9609
275 278 9609
6 8 9610
278 275 9610
288 270 9610
278 294 9610
264 269 9610
294 278 9610
268 263 9610
278 294 9610
24 35 9611
278 275 9611
50 52 9613
50 58 9613
221 135 9613
266 271 9613
9 6 9614
9 3 9614
75 49 9614
265 276 9614
24 13 9615
138 127 9615
274 273 9615
35 8 9620
265 261 9631
6 8 9632
8 6 9632
8 6 9632
274 276 9632
5 3 9633
6 14 9633
8 6 9633
8 10 9633
8 11 9633
8 1 9633
8 12 9633
8 13 9633
8 14 9633
8 15 9633
8 16 9633
8 9 9633
8 2 9633
8 41 9633
8 18 9633
8 19 9633
8 20 9633
8 21 9633
8 22 9633
8 23 9633
8 24 9633
8 7 9633
8 25 9633
8 4 9633
8 5 9633
3 5 9633
50 52 9633
276 265 9633
294 264 9633
292 262 9633
292 271 9633
15 6 9634
23 17 9634
138 167 9634
23 33 9637
288 289 9637
288 269 9637
24 6 9638
77 73 9638
121 120 9638
63 58 9639
274 273 9639
56 59 9640
272 262 9640
272 267 9640
272 271 9640
272 269 9640
3 5 9641
276 263 9641
276 274 9641
276 264 9641
276 272 9641
273 274 9642
271 272 9642
262 272 9644
262 292 9644
94 86 9654
15 8 9655
8 15 9655
266 271 9655
266 293 9656
22 6 9657
5 3 9657
24 13 9657
8 10 9657
8 11 9657
8 1 9657
8 12 9657
8 13 9657
8 14 9657
8 3 9657
8 15 9657
8 16 9657
8 9 9657
8 2 9657
8 41 9657
8 17 9657
8 18 9657
8 19 9657
8 20 9657
8 21 9657
8 22 9657
8 23 9657
8 24 9657
8 7 9657
8 25 9657
8 4 9657
8 5 9657
8 26 9657
15 6 9657
11 21 9657
94 86 9657
56 60 9657
80 52 9657
268 276 9657
11 23 9658
11 6 9658
24 6 9658
50 52 9659
261 265 9659
289 269 9660
284 279 9660
284 286 9660
284 270 9660
284 269 9660
24 6 9661
293 266 9661
293 276 9661
24 6 9662
56 52 9662
56 71 9662
56 66 9662
56 74 9662
56 59 9662
56 76 9662
56 60 9662
56 67 9662
56 51 9662
56 49 9662
56 79 9662
221 135 9662
272 276 9662
272 264 9662
56 51 9663
274 273 9663
15 6 9664
8 16 9664
8 25 9664
56 52 9664
77 102 9664
77 68 9664
77 72 9664
77 73 9664
77 75 9664
77 80 9664
262 268 9664
293 276 9676
24 6 9688
272 270 9691
266 293 9694
266 276 9694
266 293 9694
266 293 9694
293 266 9710
293 276 9710
266 293 9710
266 276 9710
1 21 9714
272 293 9716
278 294 9718
293 272 9721
293 266 9722
293 284 9722
293 262 9722
293 268 9722
293 276 9722
293 274 9722
293 264 9722
293 272 9722
293 271 9722
1 21 9727
293 266 9727
293 266 9727
273 274 9727
266 293 9728
274 273 9728
293 266 9728
8 25 9729
24 6 9729
15 6 9729
24 6 9729
50 52 9729
50 52 9729
292 267 9729
292 277 9729
292 278 9729
292 263 9729
292 279 9729
292 280 9729
292 275 9729
292 266 9729
292 284 9729
292 286 9729
292 287 9729
292 288 9729
292 289 9729
292 262 9729
292 290 9729
292 299 9729
292 291 9729
292 293 9729
292 270 9729
292 268 9729
292 294 9729
292 296 9729
292 276 9729
292 274 9729
292 264 9729
292 272 9729
292 261 9729
292 265 9729
292 271 9729
292 269 9729
286 269 9729
2 5 9730
45 2 9730
2 45 9730
45 2 9730
2 6 9730
45 6 9730
294 278 9731
6 10 9732
6 11 9732
6 1 9732
6 12 9732
6 14 9732
6 15 9732
6 16 9732
6 9 9732
6 2 9732
6 41 9732
6 35 9732
6 18 9732
6 19 9732
6 20 9732
6 45 9732
6 21 9732
6 22 9732
6 23 9732
6 8 9732
6 7 9732
6 25 9732
6 5 9732
6 26 9732
6 27 9732
24 13 9732
8 6 9732
266 293 9732
279 263 9732
279 296 9732
266 293 9732
266 276 9732
24 6 9733
77 73 9733
6 24 9734
271 266 9734
72 49 9735
5 3 9736
293 266 9746
293 284 9746
293 262 9746
293 268 9746
293 276 9746
293 274 9746
293 264 9746
293 272 9746
293 271 9746
293 266 9747
293 266 9748
266 293 9751
41 10 9754
266 261 9754
266 275 9754
265 269 9755
14 0 9756
56 76 9756
273 274 9756
274 273 9756
14 0 9757
50 49 9757
273 274 9757
291 270 9757
273 274 9757
266 262 9758
24 13 9759
20 22 9764
273 274 9766
272 270 9798
272 276 9798
262 266 9798
293 266 9798
41 10 9799
266 262 9799
266 262 9799
262 266 9799
50 70 9800
266 293 9800
146 127 9801
146 134 9801
146 126 9801
146 135 9801
291 270 9801
146 163 9802
146 130 9802
146 162 9802
146 164 9802
146 126 9802
146 141 9802
146 136 9802
146 161 9802
146 165 9802
272 292 9802
266 261 9802
266 269 9802
274 273 9802
272 292 9802
14 0 9803
50 52 9803
50 58 9803
262 272 9803
266 293 9803
8 13 9804
50 58 9804
50 58 9804
266 293 9804
266 271 9804
262 270 9804
266 276 9805
293 266 9805
56 76 9807
276 270 9807
276 270 9807
276 266 9807
276 270 9808
271 266 9809
1 21 9812
273 274 9812
266 262 9813
262 266 9818
288 290 9822
77 49 9823
262 279 9824
279 262 9824
5 3 9825
3 5 9825
262 279 9825
12 45 9826
45 12 9826
5 8 9826
274 264 9826
8 5 9827
5 8 9828
45 12 9828
45 12 9828
146 154 9828
274 276 9829
15 6 9831
41 26 9831
2 5 9831
26 41 9833
1 0 9835
274 276 9837
274 276 9837
293 262 9845
293 272 9845
293 271 9845
293 271 9845
271 293 9845
293 271 9846
45 8 9847
278 267 9848
45 12 9849
6 8 9849
6 8 9849
6 8 9849
6 8 9849
8 6 9850
6 9 9850
12 45 9850
45 12 9850
292 269 9850
5 12 9851
14 0 9851
6 8 9851
12 5 9851
5 12 9851
45 12 9851
12 45 9852
45 12 9852
77 73 9852
50 52 9852
284 279 9852
284 286 9852
284 270 9852
284 269 9852
284 269 9852
284 279 9852
284 286 9852
284 270 9852
284 269 9852
275 299 9852
276 274 9852
278 262 9852
9 25 9853
41 45 9853
138 166 9853
138 166 9853
278 294 9853
299 275 9853
292 270 9853
266 262 9853
56 59 9854
45 41 9855
266 262 9855
279 269 9855
276 274 9863
293 292 9871
279 267 9877
266 271 9898
293 266 9902
293 276 9902
274 273 9906
274 273 9908
273 274 9909
273 274 9909
273 274 9909
273 274 9910
271 266 9911
266 271 9919
266 293 9919
15 6 9920
50 49 9920
8 17 9921
6 31 9921
6 27 9921
24 6 9921
6 3 9921
77 49 9921
56 59 9921
175 143 9921
266 262 9921
6 2 9922
3 6 9922
12 45 9922
45 12 9922
77 73 9922
292 293 9922
266 271 9922
276 290 9922
276 267 9922
266 271 9922
12 45 9923
45 12 9923
5 2 9923
13 8 9923
266 262 9923
266 262 9923
12 45 9924
266 293 9924
266 276 9924
288 294 9924
288 269 9924
63 52 9925
63 58 9925
266 271 9925
5 12 9926
12 5 9926
12 45 9927
12 5 9928
27 6 9929
266 293 9932
266 262 9932
266 271 9933
266 271 9933
266 271 9934
293 271 9940
293 262 9942
293 272 9942
293 271 9942
293 271 9944
289 266 9944
56 71 9945
276 290 9945
276 267 9945
293 266 9945
293 284 9945
293 262 9945
293 268 9945
293 276 9945
293 274 9945
293 264 9945
293 272 9945
293 271 9945
8 16 9946
14 25 9946
63 58 9946
63 52 9946
146 140 9946
5 19 9947
12 5 9947
5 12 9947
266 293 9947
274 275 9947
14 0 9948
8 6 9949
5 3 9950
50 49 9950
50 52 9950
50 49 9950
56 59 9950
275 276 9950
275 274 9950
276 275 9950
276 274 9950
274 276 9950
266 271 9951
261 265 9951
26 41 9952
41 26 9952
266 262 9952
299 275 9955
275 299 9956
3 5 9958
266 271 9967
12 5 9968
6 21 9968
6 12 9968
41 26 9968
14 0 9968
5 8 9968
274 273 9968
274 273 9968
273 274 9968
273 274 9968
266 271 9968
41 10 9969
146 163 9969
146 130 9969
146 162 9969
146 164 9969
146 126 9969
146 141 9969
146 136 9969
146 161 9969
146 165 9969
26 16 9970
26 41 9970
41 26 9970
63 52 9970
63 58 9970
63 49 9970
142 167 9970
266 271 9970
41 10 9971
22 6 9973
63 73 9973
266 262 9973
292 275 9973
275 296 9973
8 16 9974
5 6 9974
2 5 9974
8 16 9974
268 302 9974
80 73 9975
80 52 9975
263 269 9975
274 273 9976
273 274 9976
266 293 9980
271 262 9983
293 266 9986
293 278 9989
293 266 9989
13 6 9992
146 135 9992
278 293 9992
265 269 9992
266 271 9992
261 307 9992
293 278 9992
273 274 9992
23 6 9993
266 262 9993
273 274 9993
6 21 9994
290 269 9994
276 263 9994
276 274 9994
276 264 9994
276 272 9994
276 293 9994
273 274 9995
14 0 9996
5 6 9996
63 52 9996
63 58 9996
288 289 9996
288 290 9996
288 270 9996
288 294 9996
288 269 9996
274 273 9996
274 273 9996
266 307 9996
2 5 9997
263 269 9997
273 274 9997
273 274 9997
274 273 9997
14 0 9998
14 25 9998
41 26 9998
2 5 9998
273 274 9998
41 26 9999
276 265 9999
276 264 9999
274 276 9999
274 264 9999
45 12 10000
266 293 10000
41 26 10001
276 263 10006
276 274 10006
276 264 10006
276 272 10006
293 266 10009
293 262 10011
293 276 10014
266 293 10014
293 266 10014
293 266 10015
276 271 10015
276 262 10015
276 272 10015
289 278 10015
263 269 10015
276 274 10015
117 122 10016
274 293 10016
266 293 10016
263 269 10016
273 274 10016
274 273 10016
273 274 10016
272 270 10016
122 117 10017
289 278 10017
273 274 10017
272 270 10017
3 5 10018
138 146 10018
146 138 10018
284 279 10018
284 286 10018
284 270 10018
284 269 10018
2 5 10020
56 59 10020
138 174 10020
266 293 10020
276 266 10020
276 266 10020
272 269 10020
272 292 10021
279 284 10021
279 286 10021
279 270 10021
279 269 10021
5 3 10022
8 13 10022
2 5 10022
146 154 10022
20 22 10023
266 293 10023
26 41 10025
26 41 10025
41 10 10025
41 26 10025
26 41 10025
41 26 10025
293 274 10026
293 266 10026
293 266 10026
293 266 10027
273 274 10039
273 274 10039
273 274 10039
273 274 10039
274 293 10043
274 273 10044
273 274 10046
273 274 10046
293 276 10063
293 292 10063
274 273 10067
274 273 10067
274 273 10067
274 273 10068
273 274 10070
273 274 10070
273 274 10070
273 274 10070
12 6 10077
293 266 10080
293 262 10081
293 271 10081
293 272 10084
266 293 10087
275 292 10087
266 293 10087
271 293 10087
271 262 10087
5 3 10088
288 292 10088
262 271 10088
2 5 10089
293 271 10089
271 293 10089
262 293 10089
274 273 10089
273 274 10089
293 262 10089
274 273 10089
293 262 10089
5 2 10090
272 293 10090
272 262 10090
272 307 10090
272 262 10090
272 292 10090
272 267 10090
272 271 10090
272 266 10090
272 276 10090
272 264 10090
262 293 10090
292 275 10090
274 264 10090
6 31 10091
6 32 10091
6 10 10091
6 11 10091
6 1 10091
6 12 10091
6 13 10091
6 14 10091
6 3 10091
6 15 10091
6 16 10091
6 9 10091
6 2 10091
6 41 10091
6 17 10091
6 35 10091
6 18 10091
6 19 10091
6 20 10091
6 45 10091
6 21 10091
6 22 10091
6 23 10091
6 8 10091
6 24 10091
6 7 10091
6 25 10091
6 4 10091
6 5 10091
6 26 10091
6 27 10091
41 6 10091
2 6 10091
12 6 10092
22 20 10092
6 31 10092
6 32 10092
6 10 10092
6 11 10092
6 1 10092
6 12 10092
6 13 10092
6 14 10092
6 3 10092
6 15 10092
6 16 10092
6 9 10092
6 2 10092
6 41 10092
6 17 10092
6 35 10092
6 18 10092
6 19 10092
6 20 10092
6 45 10092
6 21 10092
6 22 10092
6 23 10092
6 8 10092
6 24 10092
6 7 10092
6 25 10092
6 4 10092
6 5 10092
6 26 10092
6 27 10092
273 274 10092
273 274 10092
273 274 10092
273 274 10092
272 307 10092
272 266 10092
272 262 10092
272 276 10092
272 274 10092
272 264 10092
272 271 10092
272 307 10092
272 262 10092
272 267 10092
274 273 10092
273 274 10092
32 6 10093
1 6 10093
266 293 10093
273 274 10093
266 262 10093
266 293 10093
266 268 10093
266 276 10093
266 274 10093
266 264 10093
266 272 10093
266 271 10093
45 6 10094
63 58 10094
268 265 10094
276 290 10094
276 267 10094
82 98 10095
268 276 10095
268 302 10095
1 21 10096
272 262 10097
262 272 10097
273 274 10098
293 262 10104
293 264 10105
293 266 10105
293 262 10105
293 268 10105
293 276 10105
293 274 10105
293 264 10105
293 272 10105
293 271 10105
293 292 10105
293 266 10106
266 293 10109
1 6 10111
274 273 10112
273 274 10112
274 273 10112
8 6 10113
6 8 10113
262 293 10113
276 293 10113
273 274 10113
273 274 10115
122 117 10116
268 276 10116
6 32 10117
6 9 10117
6 35 10117
6 22 10117
6 8 10117
6 24 10117
6 7 10117
6 5 10117
6 7 10117
221 187 10117
286 269 10117
261 269 10117
294 278 10117
6 1 10118
6 12 10118
6 17 10118
6 18 10118
6 19 10118
6 8 10118
6 5 10118
6 10 10119
6 13 10119
6 15 10119
6 16 10119
6 9 10119
6 35 10119
6 22 10119
6 24 10119
6 26 10119
268 276 10119
8 6 10120
266 293 10120
12 6 10121
272 276 10123
272 264 10123
299 296 10127
6 8 10136
2 5 10136
77 49 10136
261 269 10136
286 269 10136
292 278 10136
292 275 10136
292 299 10136
292 284 10136
6 17 10137
6 17 10137
6 17 10137
6 17 10137
6 17 10137
273 274 10137
273 274 10137
286 269 10137
275 292 10137
261 265 10137
292 263 10137
292 293 10137
73 75 10138
146 163 10138
146 130 10138
146 162 10138
146 164 10138
146 126 10138
146 141 10138
146 136 10138
146 161 10138
146 165 10138
128 135 10138
75 49 10139
77 49 10139
75 49 10139
75 73 10139
79 48 10139
75 49 10139
107 109 10139
128 129 10139
174 166 10139
208 157 10139
208 134 10139
208 182 10139
233 229 10139
275 270 10139
273 274 10139
3 5 10140
5 3 10140
75 70 10140
75 73 10140
75 73 10140
49 68 10140
49 70 10140
49 52 10140
49 71 10140
49 54 10140
49 56 10140
49 66 10140
49 53 10140
49 72 10140
49 73 10140
49 74 10140
49 58 10140
49 75 10140
49 59 10140
49 76 10140
49 60 10140
49 47 10140
49 50 10140
49 61 10140
49 77 10140
49 67 10140
49 62 10140
49 63 10140
49 102 10140
49 51 10140
49 79 10140
49 80 10140
49 65 10140
49 81 10140
75 49 10140
75 70 10140
75 73 10140
75 70 10140
75 73 10140
49 68 10140
49 70 10140
49 52 10140
49 71 10140
49 54 10140
49 56 10140
49 66 10140
49 53 10140
49 72 10140
49 73 10140
49 74 10140
49 58 10140
49 75 10140
49 59 10140
49 76 10140
49 60 10140
49 47 10140
49 50 10140
49 61 10140
49 77 10140
49 67 10140
49 62 10140
49 63 10140
49 102 10140
49 51 10140
49 79 10140
49 80 10140
49 65 10140
49 81 10140
54 75 10140
109 113 10140
109 110 10140
166 174 10140
160 187 10140
160 135 10140
160 208 10140
160 178 10140
160 168 10140
160 127 10140
160 187 10140
160 168 10140
160 208 10140
161 163 10140
161 162 10140
161 164 10140
161 126 10140
161 141 10140
161 136 10140
161 146 10140
161 165 10140
168 160 10140
284 292 10140
273 274 10140
269 286 10140
273 274 10140
278 292 10140
49 75 10141
49 52 10141
106 108 10141
137 150 10141
141 165 10141
233 237 10141
233 237 10141
265 276 10141
292 284 10141
284 292 10141
268 276 10141
263 292 10141
24 9 10142
9 6 10142
0 14 10142
104 67 10142
126 136 10142
126 136 10142
128 139 10142
162 143 10142
128 132 10142
148 134 10142
197 148 10142
239 233 10142
292 263 10142
292 275 10142
292 262 10142
292 269 10142
109 107 10143
129 128 10143
135 208 10143
148 197 10143
138 140 10143
129 128 10143
129 128 10143
132 128 10143
129 175 10143
134 148 10143
233 232 10143
47 79 10144
129 128 10144
144 151 10144
144 154 10144
288 292 10144
8 6 10145
293 266 10145
299 292 10150
21 6 10159
59 85 10159
52 49 10159
152 144 10159
196 157 10159
237 233 10159
233 237 10159
1 6 10160
1 6 10160
49 52 10160
49 52 10160
63 73 10160
130 129 10160
162 141 10160
162 146 10160
237 228 10160
237 234 10160
292 299 10160
14 0 10161
6 17 10161
5 6 10161
106 110 10161
108 106 10161
108 106 10161
146 162 10161
266 293 10161
286 270 10161
286 269 10161
272 270 10161
16 6 10162
2 5 10162
49 68 10162
49 70 10162
49 52 10162
49 71 10162
49 54 10162
49 56 10162
49 66 10162
49 53 10162
49 72 10162
49 73 10162
49 74 10162
49 58 10162
49 75 10162
49 59 10162
49 76 10162
49 60 10162
49 47 10162
49 50 10162
49 61 10162
49 77 10162
49 67 10162
49 62 10162
49 63 10162
49 102 10162
49 51 10162
49 79 10162
49 80 10162
49 65 10162
49 81 10162
107 109 10162
178 135 10162
178 135 10162
178 135 10162
161 141 10162
161 165 10162
129 130 10162
273 274 10162
9 25 10163
13 6 10163
85 54 10163
52 58 10163
104 52 10163
104 71 10163
104 56 10163
104 74 10163
104 59 10163
104 79 10163
104 52 10163
104 71 10163
104 56 10163
104 74 10163
104 59 10163
104 79 10163
107 108 10163
145 153 10163
149 153 10163
149 132 10163
129 128 10163
274 273 10163
273 274 10163
292 263 10163
272 262 10163
272 293 10163
6 32 10164
9 25 10164
54 60 10164
54 81 10164
106 108 10164
109 106 10164
153 149 10164
153 132 10164
178 135 10164
153 149 10164
153 132 10164
138 140 10164
153 145 10164
153 156 10164
153 145 10164
145 153 10164
153 145 10164
145 153 10164
233 237 10164
273 274 10164
293 272 10164
273 274 10164
19 6 10165
56 54 10165
68 70 10165
68 72 10165
68 73 10165
