142 500
113 125 10589
113 126 10589
113 127 10589
113 129 10589
118 119 10589
118 125 10589
60 52 10590
107 109 10590
107 110 10590
107 102 10590
107 88 10590
107 109 10590
107 110 10590
107 102 10590
107 88 10590
114 123 10590
47 63 10591
56 51 10591
88 97 10591
88 93 10591
88 98 10591
88 89 10591
88 99 10591
88 92 10591
111 89 10591
89 88 10591
89 111 10591
21 20 10592
21 20 10592
59 61 10592
52 60 10593
52 51 10593
20 21 10594
52 56 10595
97 88 10595
21 20 10596
9 6 10599
9 6 10599
93 89 10599
25 24 10607
25 24 10607
59 52 10607
59 50 10607
85 86 10607
20 21 10608
20 19 10608
37 44 10608
51 56 10608
50 53 10608
50 48 10608
99 88 10608
88 97 10608
120 121 10608
116 115 10608
116 128 10608
116 130 10608
20 30 10609
47 57 10609
57 52 10609
30 20 10610
48 63 10610
48 49 10610
48 47 10610
48 50 10610
52 57 10610
62 48 10610
93 92 10610
107 109 10610
107 110 10610
107 102 10610
107 88 10610
107 103 10610
115 116 10610
116 115 10610
113 122 10610
0 1 10611
0 4 10611
24 19 10611
48 56 10611
48 55 10611
48 56 10611
48 55 10611
73 53 10611
73 53 10611
73 53 10611
73 53 10611
73 53 10611
52 57 10611
89 93 10611
92 88 10611
92 88 10611
95 97 10611
95 89 10611
95 96 10611
95 91 10611
95 92 10611
95 90 10611
109 107 10611
89 93 10611
118 113 10611
19 20 10612
19 20 10612
27 26 10612
21 20 10612
61 59 10612
64 59 10612
57 67 10612
57 58 10612
57 51 10612
57 60 10612
57 63 10612
57 59 10612
57 64 10612
57 56 10612
57 62 10612
57 69 10612
57 52 10612
57 61 10612
57 55 10612
57 47 10612
57 50 10612
57 48 10612
57 66 10612
57 70 10612
57 52 10612
95 102 10612
92 88 10612
93 89 10612
116 115 10612
116 128 10612
116 130 10612
21 20 10613
36 37 10613
37 36 10613
20 21 10613
20 19 10613
20 19 10613
20 19 10613
52 57 10613
130 116 10613
130 119 10613
130 123 10613
130 129 10613
130 114 10613
130 119 10613
130 123 10613
130 129 10613
122 116 10613
122 117 10613
122 113 10613
116 115 10613
116 128 10613
116 130 10613
10 11 10614
88 93 10614
95 92 10614
95 92 10614
113 122 10614
113 122 10614
26 45 10615
57 48 10615
66 52 10615
111 95 10615
109 103 10615
103 109 10615
114 113 10615
114 125 10615
52 51 10616
97 88 10616
92 88 10616
20 19 10617
92 88 10617
92 93 10617
52 56 10618
52 51 10618
59 50 10618
93 92 10620
25 32 10631
25 24 10631
48 50 10631
48 57 10631
73 53 10631
48 49 10631
48 47 10631
48 50 10631
48 57 10631
73 53 10631
21 20 10632
20 19 10632
21 23 10632
20 19 10632
20 27 10632
20 19 10632
20 29 10632
20 21 10632
20 19 10632
51 77 10632
52 56 10632
52 54 10632
52 71 10632
52 56 10632
52 54 10632
52 71 10632
57 47 10632
59 51 10632
77 51 10632
86 85 10632
119 128 10632
119 115 10632
119 118 10632
119 120 10632
119 122 10632
119 125 10632
119 126 10632
119 130 10632
8 10 10633
51 57 10633
51 52 10633
51 77 10633
57 77 10633
57 67 10633
57 51 10633
57 60 10633
57 63 10633
57 59 10633
57 64 10633
57 81 10633
57 56 10633
57 62 10633
57 69 10633
57 52 10633
57 61 10633
57 55 10633
57 47 10633
57 82 10633
57 50 10633
57 48 10633
57 66 10633
57 70 10633
48 56 10633
51 75 10633
56 51 10633
56 51 10633
130 114 10633
130 116 10633
130 119 10633
130 123 10633
130 128 10633
130 129 10633
119 128 10633
119 115 10633
119 116 10633
119 117 10633
119 120 10633
119 121 10633
119 122 10633
119 123 10633
119 124 10633
119 133 10633
119 125 10633
119 129 10633
119 130 10633
119 131 10633
113 117 10633
113 119 10633
113 120 10633
113 121 10633
113 123 10633
113 126 10633
113 129 10633
10 6 10634
6 14 10634
56 67 10634
56 51 10634
56 60 10634
56 59 10634
56 64 10634
56 62 10634
56 69 10634
56 52 10634
56 61 10634
56 55 10634
56 47 10634
56 50 10634
56 48 10634
56 66 10634
56 70 10634
57 52 10634
57 51 10634
57 60 10634
57 56 10634
57 62 10634
57 52 10634
57 48 10634
52 57 10634
52 51 10634
52 60 10634
52 56 10634
52 62 10634
52 48 10634
51 56 10634
52 56 10634
52 54 10634
52 71 10634
52 57 10634
52 67 10634
52 58 10634
52 51 10634
52 60 10634
52 63 10634
52 59 10634
52 64 10634
52 77 10634
52 81 10634
52 56 10634
52 62 10634
52 69 10634
52 61 10634
52 55 10634
52 47 10634
52 50 10634
52 48 10634
52 66 10634
52 70 10634
48 56 10634
92 89 10634
0 4 10635
24 32 10635
107 109 10635
107 110 10635
107 102 10635
107 103 10635
107 88 10635
102 107 10635
107 109 10635
107 110 10635
107 102 10635
107 88 10635
107 109 10635
107 110 10635
107 88 10635
92 88 10635
88 101 10635
107 102 10635
107 88 10635
107 102 10635
102 107 10635
92 88 10635
107 102 10635
101 88 10635
111 88 10635
27 40 10636
19 20 10636
47 48 10636
59 61 10636
57 60 10636
89 93 10636
89 93 10636
109 103 10636
20 27 10637
20 19 10637
20 29 10637
20 19 10637
49 50 10637
49 73 10637
49 48 10637
56 51 10637
52 59 10637
52 56 10637
52 59 10637
52 56 10637
48 57 10637
48 49 10637
70 57 10637
70 57 10637
52 51 10637
70 57 10637
57 70 10637
88 98 10637
98 88 10637
92 88 10637
10 7 10638
20 19 10638
20 19 10638
36 28 10638
70 57 10638
70 57 10638
51 56 10638
50 53 10638
50 48 10638
92 88 10638
14 6 10639
10 6 10639
24 25 10639
52 57 10639
52 56 10639
51 56 10639
56 51 10639
51 56 10639
51 56 10639
47 57 10639
89 93 10639
121 127 10639
124 125 10639
6 11 10640
6 14 10640
52 57 10640
93 89 10640
120 126 10640
92 103 10641
103 92 10641
103 107 10641
92 88 10641
48 49 10654
48 47 10654
48 50 10654
47 56 10655
77 81 10656
57 52 10656
71 49 10656
48 63 10656
48 49 10656
48 47 10656
48 50 10656
48 57 10656
6 11 10657
6 1 10657
6 0 10657
6 14 10657
6 15 10657
50 53 10657
50 53 10657
50 48 10657
57 77 10657
47 48 10657
49 73 10657
109 107 10657
109 107 10657
92 101 10657
92 103 10657
92 93 10657
103 101 10657
127 134 10657
121 127 10657
0 4 10658
32 20 10658
32 19 10658
32 24 10658
20 30 10658
20 26 10658
20 27 10658
20 19 10658
20 32 10658
20 28 10658
20 29 10658
50 53 10658
50 48 10658
50 53 10658
50 48 10658
107 102 10658
107 88 10658
107 109 10658
107 110 10658
107 102 10658
107 88 10658
107 109 10658
107 110 10658
107 102 10658
107 88 10658
107 109 10658
107 110 10658
107 102 10658
107 88 10658
98 103 10658
98 107 10658
98 105 10658
98 88 10658
98 92 10658
130 116 10658
130 119 10658
114 125 10658
20 29 10659
36 37 10659
37 36 10659
36 37 10659
37 36 10659
73 53 10659
48 49 10659
48 47 10659
48 50 10659
48 57 10659
73 53 10659
57 47 10659
57 47 10659
89 93 10659
114 125 10659
59 61 10660
61 59 10660
59 61 10660
77 69 10660
59 61 10660
109 103 10660
88 109 10660
88 106 10660
88 112 10660
69 77 10661
59 61 10661
61 59 10661
61 59 10661
103 109 10661
89 93 10661
125 124 10661
59 61 10662
61 59 10662
61 59 10662
48 56 10662
48 55 10662
48 57 10662
109 103 10662
92 103 10662
103 92 10662
124 114 10662
114 129 10662
114 124 10662
56 75 10663
92 88 10663
51 52 10664
51 52 10664
92 88 10664
92 93 10664
92 93 10664
92 93 10664
81 77 10665
93 89 10665
93 89 10665
92 93 10665
71 54 10667
88 92 10669
88 97 10669
88 109 10669
88 89 10669
88 101 10669
88 102 10669
88 95 10669
88 96 10669
88 103 10669
88 93 10669
88 98 10669
88 92 10669
88 111 10669
88 99 10669
88 97 10670
88 109 10670
88 107 10670
88 89 10670
88 101 10670
88 102 10670
88 95 10670
88 96 10670
88 103 10670
88 93 10670
88 91 10670
88 98 10670
88 92 10670
88 111 10670
88 94 10670
88 90 10670
88 99 10670
88 106 10670
88 112 10670
20 30 10681
20 26 10681
20 27 10681
20 19 10681
20 32 10681
20 28 10681
20 29 10681
21 20 10710
89 93 10721
25 24 10727
25 24 10727
48 47 10727
48 57 10727
48 49 10727
48 47 10727
48 50 10727
48 57 10727
50 59 10727
57 77 10727
57 67 10727
57 58 10727
57 51 10727
57 60 10727
57 63 10727
57 59 10727
57 64 10727
57 81 10727
57 56 10727
57 62 10727
57 80 10727
57 69 10727
57 52 10727
57 61 10727
57 55 10727
57 47 10727
57 82 10727
57 50 10727
57 48 10727
57 66 10727
57 70 10727
85 86 10727
85 86 10727
99 102 10727
37 36 10728
26 27 10728
61 56 10728
48 56 10728
85 86 10728
88 106 10728
88 112 10728
116 115 10728
116 128 10728
116 130 10728
6 11 10729
6 1 10729
6 0 10729
6 14 10729
6 15 10729
8 6 10729
49 50 10729
49 73 10729
49 48 10729
57 81 10729
73 53 10729
80 77 10729
107 109 10729
107 110 10729
107 102 10729
107 88 10729
95 98 10729
128 115 10729
128 116 10729
128 130 10729
119 125 10729
6 9 10730
57 56 10730
73 53 10730
73 53 10730
88 97 10730
88 109 10730
88 107 10730
88 89 10730
88 101 10730
88 102 10730
88 95 10730
88 96 10730
88 103 10730
88 93 10730
88 91 10730
88 98 10730
88 92 10730
88 111 10730
88 94 10730
88 90 10730
88 99 10730
107 109 10730
107 110 10730
107 102 10730
107 88 10730
119 128 10730
119 115 10730
119 116 10730
119 117 10730
119 118 10730
119 120 10730
119 121 10730
119 122 10730
119 123 10730
119 124 10730
119 133 10730
119 125 10730
119 129 10730
119 130 10730
119 131 10730
115 128 10730
118 128 10730
118 115 10730
118 116 10730
118 117 10730
118 119 10730
118 120 10730
118 121 10730
118 122 10730
118 123 10730
118 124 10730
118 133 10730
118 125 10730
118 129 10730
118 131 10730
118 113 10730
77 63 10731
57 52 10731
63 77 10731
56 57 10731
57 59 10731
86 85 10731
92 89 10731
20 21 10732
32 20 10732
32 19 10732
32 24 10732
37 36 10732
36 37 10732
77 63 10732
60 52 10732
52 60 10732
60 56 10732
51 63 10732
51 57 10732
89 92 10732
92 89 10732
118 139 10732
139 118 10732
118 139 10732
122 113 10732
113 122 10732
23 19 10733
57 51 10733
56 60 10733
111 89 10733
119 128 10733
119 115 10733
119 116 10733
119 117 10733
119 118 10733
119 120 10733
119 121 10733
119 122 10733
119 123 10733
119 124 10733
119 133 10733
119 125 10733
119 129 10733
119 130 10733
119 131 10733
57 77 10734
57 67 10734
57 58 10734
57 51 10734
57 60 10734
57 63 10734
57 59 10734
57 64 10734
57 81 10734
57 56 10734
57 62 10734
57 80 10734
57 69 10734
57 52 10734
57 61 10734
57 55 10734
57 47 10734
57 82 10734
57 50 10734
57 48 10734
57 66 10734
57 70 10734
103 88 10734
88 92 10734
103 88 10734
119 140 10734
123 125 10734
88 103 10735
92 88 10735
88 98 10735
118 113 10735
8 7 10736
8 7 10736
50 53 10736
50 48 10736
50 53 10736
50 48 10736
50 53 10736
50 48 10736
88 92 10736
92 88 10736
103 109 10736
52 60 10737
52 55 10737
52 56 10737
64 66 10737
92 103 10737
52 67 10738
52 58 10738
52 51 10738
52 60 10738
52 59 10738
52 64 10738
52 56 10738
52 61 10738
52 55 10738
52 59 10738
52 57 10738
52 55 10738
52 51 10738
98 88 10738
88 93 10738
88 93 10738
52 51 10739
52 60 10739
52 56 10739
88 92 10746
88 95 10746
88 90 10746
59 52 10751
59 52 10751
59 61 10751
59 55 10751
59 51 10751
59 56 10751
59 62 10751
59 48 10751
47 51 10751
48 49 10751
48 47 10751
48 50 10751
48 57 10751
48 56 10751
116 115 10751
116 128 10751
116 130 10751
125 114 10751
10 11 10752
21 20 10752
25 24 10752
20 29 10752
28 37 10752
51 59 10752
48 57 10752
48 47 10752
57 70 10752
57 52 10752
107 109 10752
107 110 10752
107 102 10752
107 88 10752
92 93 10752
107 109 10752
107 110 10752
107 109 10752
107 110 10752
107 109 10752
107 110 10752
107 88 10752
107 109 10752
107 110 10752
107 102 10752
107 88 10752
109 103 10752
125 123 10752
119 113 10752
20 21 10753
21 20 10753
70 57 10753
61 59 10753
107 109 10753
107 110 10753
107 109 10753
107 110 10753
107 102 10753
107 103 10753
107 88 10753
107 109 10753
107 110 10753
107 102 10753
107 103 10753
107 88 10753
103 88 10753
102 107 10753
102 107 10753
20 21 10754
60 52 10754
57 52 10754
51 52 10754
113 115 10754
113 117 10754
113 119 10754
113 123 10754
118 113 10754
118 113 10754
118 113 10754
21 19 10755
21 23 10755
63 58 10755
63 51 10755
63 60 10755
63 77 10755
63 56 10755
63 62 10755
63 80 10755
63 69 10755
63 52 10755
63 55 10755
63 47 10755
63 48 10755
63 70 10755
51 52 10755
51 52 10755
95 88 10755
107 103 10755
95 89 10755
95 102 10755
95 88 10755
95 91 10755
95 90 10755
95 99 10755
8 6 10756
57 70 10756
64 52 10756
95 88 10756
117 113 10756
57 59 10757
51 52 10757
51 56 10757
51 62 10757
51 47 10757
92 88 10757
115 116 10757
114 122 10757
116 115 10757
115 116 10757
121 114 10757
113 119 10757
117 125 10757
117 115 10757
117 116 10757
117 118 10757
117 119 10757
117 120 10757
117 134 10757
117 121 10757
117 122 10757
117 113 10757
117 123 10757
117 133 10757
117 126 10757
117 127 10757
117 128 10757
117 129 10757
117 130 10757
117 132 10757
117 131 10757
113 130 10757
113 114 10757
113 115 10757
113 116 10757
113 117 10757
113 118 10757
113 119 10757
113 120 10757
113 121 10757
113 122 10757
113 123 10757
113 124 10757
113 133 10757
113 125 10757
113 126 10757
113 127 10757
113 128 10757
113 129 10757
113 132 10757
7 8 10758
20 30 10758
77 81 10758
60 52 10758
52 57 10758
51 57 10758
51 59 10758
51 56 10758
51 52 10758
51 61 10758
51 55 10758
51 56 10758
51 47 10758
92 88 10758
92 93 10758
113 118 10758
32 24 10759
52 57 10759
52 60 10759
52 59 10759
48 52 10759
52 48 10759
61 59 10759
64 59 10759
52 51 10759
82 52 10759
51 52 10760
52 51 10760
93 92 10760
92 93 10760
52 67 10761
52 51 10761
52 60 10761
52 59 10761
52 64 10761
52 56 10761
52 61 10761
52 55 10761
93 92 10761
92 93 10761
21 20 10762
67 52 10762
59 55 10762
52 67 10763
52 51 10763
52 56 10763
55 52 10764
55 59 10764
52 55 10764
47 56 10765
52 57 10765
114 125 10774
1 6 10775
32 25 10775
73 53 10775
48 52 10775
57 52 10775
57 77 10775
57 67 10775
57 58 10775
57 51 10775
57 60 10775
57 63 10775
57 59 10775
57 64 10775
57 81 10775
57 56 10775
57 62 10775
57 80 10775
57 69 10775
57 52 10775
57 61 10775
57 55 10775
57 47 10775
57 82 10775
57 50 10775
57 48 10775
57 66 10775
57 70 10775
20 21 10776
21 20 10776
71 54 10776
48 47 10776
60 57 10776
60 52 10776
51 52 10776
107 109 10776
107 110 10776
107 102 10776
107 88 10776
107 109 10776
107 110 10776
107 102 10776
107 88 10776
107 109 10776
107 110 10776
107 102 10776
107 88 10776
107 109 10776
107 110 10776
107 102 10776
107 88 10776
107 109 10776
107 110 10776
107 102 10776
107 88 10776
21 20 10777
82 57 10777
82 58 10777
82 51 10777
82 60 10777
82 63 10777
82 59 10777
82 64 10777
82 56 10777
82 62 10777
82 80 10777
82 69 10777
82 52 10777
82 61 10777
82 55 10777
82 47 10777
82 50 10777
82 48 10777
82 66 10777
82 70 10777
52 60 10777
52 51 10777
52 57 10777
52 58 10777
52 51 10777
52 60 10777
52 63 10777
52 59 10777
52 64 10777
52 56 10777
52 62 10777
52 80 10777
52 69 10777
52 61 10777
52 55 10777
52 47 10777
52 82 10777
52 50 10777
52 48 10777
52 66 10777
52 70 10777
88 90 10777
88 93 10777
88 92 10777
95 96 10777
130 116 10777
130 119 10777
130 123 10777
130 127 10777
130 128 10777
130 129 10777
8 7 10778
8 10 10778
57 77 10778
57 67 10778
57 58 10778
57 51 10778
57 60 10778
57 63 10778
57 59 10778
57 64 10778
57 81 10778
57 56 10778
57 62 10778
57 80 10778
57 69 10778
57 52 10778
57 61 10778
57 55 10778
57 47 10778
57 82 10778
57 50 10778
57 48 10778
57 66 10778
57 70 10778
52 57 10778
51 82 10778
92 88 10778
88 92 10778
88 92 10778
118 113 10778
118 113 10778
57 51 10779
57 59 10779
57 52 10779
57 82 10779
51 57 10779
51 56 10779
70 57 10779
57 70 10779
93 89 10779
93 103 10779
93 88 10779
88 95 10779
93 89 10779
125 123 10779
125 123 10779
123 117 10779
118 113 10779
0 4 10780
47 48 10780
59 55 10780
59 56 10780
56 52 10780
89 93 10780
88 107 10780
40 27 10781
73 53 10781
102 107 10781
93 88 10781
95 88 10781
8 7 10782
8 10 10782
36 28 10782
57 60 10782
111 109 10782
24 19 10783
81 77 10783
102 107 10783
88 93 10783
118 113 10783
130 116 10783
130 119 10783
130 128 10783
121 113 10783
20 19 10784
30 27 10784
64 59 10784
121 118 10784
71 54 10785
92 88 10785
92 93 10785
70 52 10786
67 51 10787
67 56 10787
67 52 10787
20 19 10797
20 29 10797
20 19 10798
4 0 10799
25 32 10799
25 24 10799
50 53 10799
50 48 10799
24 25 10800
59 64 10800
59 52 10800
59 66 10800
59 56 10800
57 70 10800
51 57 10800
109 107 10800
99 98 10800
128 117 10800
4 0 10801
24 25 10801
24 25 10801
24 25 10801
37 36 10801
29 20 10801
70 57 10801
57 70 10801
70 57 10801
69 48 10801
69 48 10801
66 62 10801
66 51 10801
50 53 10801
50 48 10801
50 53 10801
50 48 10801
57 56 10801
48 47 10801
48 57 10801
106 93 10801
117 118 10801
118 113 10801
119 128 10801
119 115 10801
119 116 10801
119 117 10801
119 120 10801
119 121 10801
119 122 10801
119 123 10801
119 124 10801
119 133 10801
119 125 10801
119 129 10801
119 140 10801
119 130 10801
119 131 10801
6 11 10802
6 7 10802
6 1 10802
6 0 10802
6 10 10802
6 8 10802
6 16 10802
6 14 10802
6 15 10802
20 29 10802
23 20 10802
29 28 10802
66 62 10802
66 51 10802
73 53 10802
73 53 10802
52 57 10802
49 50 10802
49 48 10802
57 60 10802
57 77 10802
57 67 10802
57 58 10802
57 51 10802
57 60 10802
57 63 10802
57 59 10802
57 64 10802
57 81 10802
57 56 10802
57 62 10802
57 80 10802
57 69 10802
57 52 10802
57 61 10802
57 55 10802
57 47 10802
57 82 10802
57 50 10802
57 48 10802
57 66 10802
57 70 10802
85 86 10802
97 98 10802
88 97 10802
88 109 10802
88 89 10802
88 101 10802
88 102 10802
88 95 10802
88 96 10802
88 103 10802
88 93 10802
88 98 10802
88 92 10802
88 111 10802
88 99 10802
93 88 10802
23 19 10803
45 30 10803
20 23 10803
50 53 10803
50 48 10803
52 51 10803
52 59 10803
52 56 10803
48 47 10803
59 55 10803
47 63 10803
73 53 10803
49 50 10803
49 48 10803
63 47 10803
51 58 10803
51 60 10803
51 63 10803
51 59 10803
51 64 10803
51 77 10803
51 81 10803
51 56 10803
51 62 10803
51 69 10803
51 52 10803
51 61 10803
51 55 10803
51 47 10803
51 82 10803
51 48 10803
51 66 10803
51 70 10803
51 57 10803
90 88 10803
28 36 10804
57 51 10804
55 52 10804
55 59 10804
59 60 10804
47 63 10804
47 48 10804
47 63 10804
47 48 10804
51 57 10804
113 118 10804
113 130 10804
113 114 10804
113 115 10804
113 116 10804
113 117 10804
113 118 10804
113 119 10804
113 120 10804
113 121 10804
113 122 10804
113 123 10804
113 124 10804
113 133 10804
113 125 10804
113 126 10804
113 127 10804
113 128 10804
113 129 10804
113 132 10804
123 118 10804
115 116 10804
116 115 10804
4 0 10805
51 57 10805
60 52 10805
52 60 10805
52 55 10805
21 20 10806
51 60 10806
49 50 10806
49 48 10806
59 52 10806
88 102 10806
88 93 10806
107 109 10806
107 110 10806
107 88 10806
107 109 10806
107 110 10806
107 88 10806
107 109 10806
107 110 10806
107 102 10806
107 88 10806
107 109 10806
107 110 10806
107 102 10806
107 88 10806
88 93 10806
88 92 10806
107 109 10806
107 110 10806
107 88 10806
51 57 10807
51 52 10807
51 57 10807
60 51 10807
60 52 10807
60 52 10807
60 51 10807
60 59 10807
60 56 10807
60 52 10807
52 59 10807
52 56 10807
51 52 10807
52 51 10807
107 109 10807
107 110 10807
107 102 10807
107 88 10807
107 102 10807
107 103 10807
107 88 10807
107 109 10807
107 110 10807
107 102 10807
107 88 10807
93 89 10807
130 116 10807
130 119 10807
130 123 10807
130 128 10807
113 130 10807
113 114 10807
113 115 10807
113 116 10807
113 117 10807
113 118 10807
113 119 10807
113 120 10807
113 121 10807
113 122 10807
113 123 10807
113 124 10807
113 133 10807
113 125 10807
113 126 10807
113 127 10807
113 128 10807
113 129 10807
113 132 10807
113 130 10807
113 114 10807
113 115 10807
113 116 10807
113 117 10807
113 118 10807
113 119 10807
113 120 10807
113 121 10807
113 122 10807
113 123 10807
113 124 10807
113 133 10807
113 125 10807
113 126 10807
113 127 10807
113 128 10807
113 129 10807
113 132 10807
30 45 10808
52 60 10808
51 52 10808
51 52 10808
51 60 10808
51 77 10808
93 89 10808
20 21 10809
20 19 10809
77 51 10809
52 51 10809
97 96 10809
21 20 10810
97 95 10810
89 93 10811
89 93 10811
93 89 10813
93 88 10813
93 89 10813
89 93 10813
89 93 10814
93 89 10814
93 89 10814
59 77 10822
59 57 10822
59 67 10822
59 58 10822
59 51 10822
59 60 10822
59 63 10822
59 64 10822
59 81 10822
59 56 10822
59 62 10822
59 80 10822
59 69 10822
59 52 10822
59 61 10822
59 55 10822
59 47 10822
59 82 10822
59 50 10822
59 48 10822
59 66 10822
59 70 10822
57 60 10823
57 52 10823
57 77 10823
24 25 10824
20 19 10824
60 52 10824
57 60 10824
57 52 10824
92 93 10824
107 102 10824
107 88 10824
103 109 10824
109 103 10824
128 115 10824
128 116 10824
128 130 10824
128 115 10824
128 116 10824
60 57 10825
52 60 10825
116 115 10825
116 128 10825
116 130 10825
116 115 10825
116 128 10825
122 120 10825
113 122 10825
122 113 10825
113 122 10825
20 21 10826
52 57 10826
77 51 10826
65 71 10826
57 52 10826
73 53 10826
73 53 10826
73 53 10826
106 93 10826
98 88 10826
36 37 10827
73 53 10827
57 52 10827
102 107 10827
102 107 10827
102 107 10827
92 103 10827
120 117 10827
113 114 10827
0 4 10828
21 20 10828
25 32 10828
25 24 10828
20 30 10828
20 26 10828
20 27 10828
20 19 10828
20 32 10828
20 28 10828
20 29 10828
20 19 10828
57 52 10828
69 52 10828
109 103 10828
92 88 10828
92 93 10828
10 7 10829
52 60 10829
107 109 10829
107 110 10829
107 102 10829
107 88 10829
107 109 10829
107 110 10829
107 102 10829
107 88 10829
107 109 10829
107 110 10829
107 88 10829
103 92 10829
108 95 10829
97 95 10829
119 118 10829
116 115 10829
116 128 10829
116 130 10829
119 125 10829
27 40 10830
51 57 10830
130 116 10830
130 119 10830
130 128 10830
130 116 10830
114 125 10830
114 113 10830
114 125 10830
0 4 10831
51 60 10831
51 56 10831
59 55 10831
51 59 10831
24 19 10832
55 59 10832
55 64 10832
51 60 10832
66 62 10832
66 51 10832
51 56 10832
57 48 10832
57 51 10832
51 62 10832
51 66 10832
51 57 10832
82 83 10832
108 88 10832
92 103 10832
102 95 10832
108 88 10832
89 93 10832
103 92 10832
108 95 10832
88 92 10833
92 103 10833
113 130 10833
113 114 10833
113 115 10833
113 116 10833
113 117 10833
113 118 10833
113 119 10833
113 120 10833
113 121 10833
113 122 10833
113 123 10833
113 124 10833
113 133 10833
113 125 10833
113 126 10833
113 127 10833
113 128 10833
113 129 10833
113 132 10833
93 89 10834
64 55 10837
89 93 10843
132 119 10859
132 119 10859
71 65 10882
71 65 10882
20 19 10887
20 19 10887
20 19 10887
20 19 10887
20 19 10887
20 19 10887
20 19 10888
20 19 10888
20 19 10888
61 59 10895
21 20 10896
20 21 10896
20 30 10896
20 26 10896
20 27 10896
20 19 10896
20 32 10896
20 28 10896
20 29 10896
21 20 10896
57 67 10896
57 58 10896
57 51 10896
57 60 10896
57 63 10896
57 59 10896
57 64 10896
57 56 10896
57 62 10896
57 69 10896
57 52 10896
57 61 10896
57 55 10896
57 47 10896
57 82 10896
57 48 10896
57 66 10896
57 70 10896
51 60 10896
51 57 10896
61 59 10896
51 63 10896
51 62 10896
119 118 10896
20 19 10897
20 21 10897
20 29 10897
21 20 10897
47 69 10897
56 51 10897
52 51 10897
51 52 10897
52 51 10897
51 52 10897
109 107 10897
95 108 10897
107 109 10897
107 110 10897
107 102 10897
107 88 10897
107 112 10897
107 109 10897
107 110 10897
107 102 10897
107 88 10897
107 112 10897
107 109 10897
107 110 10897
107 102 10897
107 88 10897
107 112 10897
107 109 10897
107 110 10897
107 102 10897
107 88 10897
107 112 10897
107 109 10897
107 110 10897
107 102 10897
107 88 10897
107 102 10897
107 88 10897
27 40 10898
82 58 10898
82 51 10898
82 60 10898
82 63 10898
82 59 10898
82 64 10898
82 77 10898
82 81 10898
82 56 10898
82 62 10898
82 69 10898
82 52 10898
82 61 10898
82 55 10898
82 47 10898
82 83 10898
82 48 10898
82 66 10898
82 70 10898
82 57 10898
61 59 10898
51 82 10898
85 86 10898
95 97 10898
95 89 10898
95 96 10898
95 91 10898
95 92 10898
95 90 10898
102 107 10898
107 112 10898
107 109 10898
107 110 10898
107 88 10898
88 89 10898
88 93 10898
88 98 10898
88 92 10898
109 107 10898
109 111 10898
88 89 10898
88 93 10898
88 98 10898
88 92 10898
116 115 10898
116 128 10898
116 130 10898
119 128 10898
119 115 10898
119 116 10898
119 117 10898
119 120 10898
119 121 10898
119 122 10898
119 123 10898
119 124 10898
119 133 10898
119 125 10898
119 129 10898
119 140 10898
119 130 10898
119 131 10898
20 19 10899
70 52 10899
111 89 10899
88 93 10899
88 92 10899
89 88 10899
89 111 10899
88 97 10899
88 109 10899
88 107 10899
88 89 10899
88 101 10899
88 102 10899
88 95 10899
88 96 10899
88 103 10899
88 93 10899
88 91 10899
88 98 10899
88 92 10899
88 111 10899
88 94 10899
88 90 10899
88 99 10899
119 128 10899
119 115 10899
119 116 10899
119 117 10899
119 120 10899
119 121 10899
119 122 10899
119 123 10899
119 124 10899
119 133 10899
119 125 10899
119 129 10899
119 140 10899
119 130 10899
119 131 10899
57 59 10900
93 98 10900
103 92 10900
108 95 10900
82 58 10901
82 51 10901
82 60 10901
82 63 10901
82 59 10901
82 64 10901
82 56 10901
82 62 10901
82 69 10901
82 52 10901
82 61 10901
82 55 10901
82 47 10901
82 48 10901
82 66 10901
82 70 10901
82 57 10901
95 89 10901
95 97 10901
95 89 10901
95 96 10901
95 91 10901
95 92 10901
95 90 10901
98 88 10901
95 99 10901
108 88 10901
32 24 10902
24 32 10902
47 63 10902
47 48 10902
57 52 10902
57 70 10902
59 82 10902
59 82 10902
59 82 10902
88 89 10902
109 103 10902
92 103 10902
108 95 10902
108 95 10902
103 109 10902
103 92 10902
89 88 10902
88 89 10903
95 108 10903
107 92 10903
89 88 10903
89 93 10903
88 89 10903
89 88 10903
57 52 10904
52 71 10904
103 92 10904
92 103 10904
88 89 10904
89 88 10904
51 48 10905
59 51 10905
59 52 10905
52 57 10905
95 97 10905
95 89 10905
95 96 10905
95 91 10905
95 92 10905
95 90 10905
93 89 10905
88 89 10905
88 93 10905
52 70 10906
52 51 10906
52 56 10906
52 69 10907
88 92 10907
89 88 10908
97 95 10909
93 89 10909
89 93 10909
89 93 10909
21 20 10910
7 10 10911
101 103 10912
59 52 10919
59 56 10919
57 52 10919
130 116 10919
130 119 10919
130 128 10919
51 52 10920
48 47 10920
48 57 10920
48 49 10920
48 47 10920
48 57 10920
48 49 10920
48 47 10920
48 57 10920
59 51 10920
60 66 10920
60 56 10920
60 52 10920
60 51 10920
60 59 10920
60 56 10920
60 52 10920
60 57 10920
60 51 10920
60 56 10920
48 51 10920
60 57 10920
48 47 10920
48 49 10920
60 51 10920
47 63 10920
103 101 10920
130 119 10920
130 119 10920
28 37 10921
28 36 10921
51 59 10921
51 56 10921
51 60 10921
51 70 10921
